timestamp,cloud_provider,user_id,source_ip,action,resource,region,status,bytes_transferred,authentication_method,privilege_level,attack_type
2026-08-10 17:25:00,AWS,user_110,181.213.3.30,ReadResource,IAM,ap-south-1,success,37107,MFA,developer,Normal
2026-08-10 17:29:00,AWS,user_034,54.203.17.97,APIRequest,Storage,eu-west-1,success,14249,MFA,user,Normal
2026-08-10 17:39:00,AWS,user_145,178.34.68.153,Login,Compute,ap-south-1,success,18501,MFA,developer,Normal
2026-08-10 17:39:00,GCP,user_043,154.23.52.73,ListResources,Compute,us-central1,success,45825,MFA,user,Normal
2026-08-10 17:42:00,GCP,user_109,10.53.219.241,ReadResource,Storage,asia-south1,success,12791,Password,user,Normal
2026-08-10 17:43:00,Azure,user_101,123.112.188.17,ReadResource,Database,Central India,success,20704,Password,user,Normal
2026-08-10 17:48:00,AWS,user_020,45.55.205.141,Logout,Database,us-east-1,success,13183,Password,user,Normal
2026-08-10 17:48:00,GCP,user_010,167.188.225.188,CrossCloudLogin,Compute,us-central1,success,2196661,MFA,developer,Cross-Cloud Attack
2026-08-10 17:53:00,GCP,user_070,33.192.108.152,ListResources,Database,europe-west1,failed,23445,MFA,user,Normal
2026-08-10 17:56:00,Azure,user_191,180.182.159.180,Logout,Storage,East US,success,41423,Password,user,Normal
2026-08-10 17:58:00,GCP,user_012,204.145.32.19,Logout,Compute,europe-west1,success,14508,Password,developer,Normal
2026-08-10 18:00:00,AWS,user_093,38.86.150.251,Logout,IAM,ap-south-1,success,170,MFA,user,Normal
2026-08-10 18:01:00,Azure,user_159,172.21.251.251,Login,Database,East US,success,2034,Password,developer,Normal
2026-08-10 18:07:00,Azure,user_019,65.37.234.25,ModifyIAMPolicy,Storage,East US,success,1049,MFA,admin,Privilege Escalation
2026-08-10 18:14:00,AWS,user_154,104.87.60.4,Logout,Database,us-east-1,failed,7766,MFA,developer,Normal
2026-08-10 18:15:00,Azure,user_124,100.208.233.153,Logout,Compute,East US,success,1555,MFA,user,Normal
2026-08-10 18:15:00,GCP,user_134,192.26.87.83,LargeDataTransfer,Storage,europe-west1,failed,2329325,Password,admin,Cross-Cloud Attack
2026-08-10 18:16:00,Azure,user_162,136.110.222.251,APIRequest,Compute,West Europe,success,15750,MFA,user,Normal
2026-08-10 18:18:00,AWS,user_123,146.102.191.244,Login,Compute,eu-west-1,success,1174,MFA,developer,Normal
2026-08-10 18:20:00,GCP,user_033,50.223.118.26,CrossCloudLogin,Storage,europe-west1,success,4639234,MFA,admin,Cross-Cloud Attack
2026-08-10 18:21:00,GCP,user_123,19.234.162.73,ReadResource,IAM,asia-south1,success,11307,Password,developer,Normal
2026-08-10 18:23:00,Azure,user_137,66.218.184.148,APIRequest,Storage,West Europe,success,39057,Password,user,Normal
2026-08-10 18:25:00,AWS,user_001,156.213.95.171,Login,Compute,ap-south-1,success,25588,Password,user,Normal
2026-08-10 18:26:00,AWS,user_193,164.87.106.40,ReadResource,Database,eu-west-1,success,44409,Password,user,Normal
2026-08-10 18:28:00,Azure,user_114,90.127.132.170,CrossCloudResourceAccess,Database,East US,success,929236,Password,admin,Cross-Cloud Attack
2026-08-10 18:29:00,Azure,user_008,194.192.143.43,APIRequest,Database,East US,success,33839,MFA,user,Normal
2026-08-10 18:30:00,AWS,user_048,65.190.190.38,ListResources,IAM,ap-south-1,success,45107,MFA,developer,Normal
2026-08-10 18:32:00,Azure,user_087,90.122.184.171,APIRequest,Database,West Europe,success,23332,Password,user,Normal
2026-08-10 18:34:00,AWS,user_149,119.243.168.235,APIRequest,Compute,us-east-1,success,13797,MFA,user,Normal
2026-08-10 18:44:00,AWS,user_193,191.77.78.76,ListResources,Compute,ap-south-1,failed,32474,MFA,user,Normal
2026-08-10 18:44:00,Azure,user_040,157.125.221.205,APIRequest,Storage,West Europe,success,37378,Password,user,Normal
2026-08-10 18:46:00,GCP,user_039,179.42.207.157,Login,Compute,europe-west1,success,1750,MFA,user,Normal
2026-08-10 18:55:00,AWS,user_012,24.66.19.162,CreateAccessKey,Database,ap-south-1,success,13529,MFA,admin,Privilege Escalation
2026-08-10 19:05:00,GCP,user_143,189.53.10.226,Logout,Database,europe-west1,success,37402,Password,developer,Normal
2026-08-10 19:09:00,Azure,user_200,32.112.71.223,CreateAccessKey,Storage,West Europe,success,15796,Password,admin,Privilege Escalation
2026-08-10 19:09:00,AWS,user_186,154.109.192.197,Logout,Compute,us-east-1,failed,29327,Password,user,Normal
2026-08-10 19:10:00,Azure,user_066,106.143.125.252,Logout,Compute,East US,success,8020,Password,user,Normal
2026-08-10 19:10:00,AWS,user_023,147.187.238.202,Login,Compute,ap-south-1,success,4480,Password,user,Credential Attack
2026-08-10 19:12:00,Azure,user_038,154.92.87.45,Login,Database,West Europe,success,32615,MFA,user,Normal
2026-08-10 19:13:00,GCP,user_142,213.189.215.218,Login,Compute,asia-south1,failed,28899,MFA,user,Normal
2026-08-10 19:13:00,Azure,user_115,137.39.63.167,Logout,Storage,Central India,success,4253,MFA,user,Normal
2026-08-10 19:20:00,Azure,user_007,204.237.146.62,ReadResource,Database,East US,success,34861,Password,user,Normal
2026-08-10 19:21:00,AWS,user_044,190.68.101.125,ReadResource,IAM,us-east-1,success,12165,MFA,user,Normal
2026-08-10 19:22:00,AWS,user_030,58.152.157.117,CrossCloudLogin,Storage,us-east-1,success,4283089,MFA,admin,Cross-Cloud Attack
2026-08-10 19:23:00,AWS,user_098,217.250.164.20,ModifyIAMPolicy,IAM,eu-west-1,success,18688,MFA,admin,Privilege Escalation
2026-08-10 19:39:00,AWS,user_086,185.224.191.215,CreateAccessKey,IAM,us-east-1,success,4536,Password,user,Credential Attack
2026-08-10 19:39:00,Azure,user_169,188.151.180.246,APIRequest,Compute,West Europe,success,40082,Password,user,Normal
2026-08-10 19:40:00,AWS,user_175,83.215.42.72,ListResources,Storage,ap-south-1,success,1378,MFA,user,Normal
2026-08-10 19:43:00,Azure,user_081,183.169.221.241,Logout,Database,Central India,success,10839,MFA,developer,Normal
2026-08-10 19:43:00,Azure,user_180,126.95.194.4,ListResources,IAM,West Europe,success,49876,Password,user,Normal
2026-08-10 19:43:00,AWS,user_026,22.243.6.39,Logout,Database,us-east-1,success,3675,MFA,user,Normal
2026-08-10 19:48:00,GCP,user_047,155.88.139.252,FailedLogin,Storage,europe-west1,success,6323,Password,user,Credential Attack
2026-08-10 19:51:00,GCP,user_185,181.131.195.228,CreateAccessKey,IAM,us-central1,success,12333,Password,admin,Privilege Escalation
2026-08-10 19:51:00,GCP,user_161,181.229.251.55,ReadResource,Storage,us-central1,success,16758,MFA,developer,Normal
2026-08-10 19:53:00,Azure,user_176,53.27.31.74,ListResources,IAM,East US,success,23363,MFA,user,Normal
2026-08-10 20:01:00,AWS,user_036,91.63.152.79,CrossCloudResourceAccess,Database,us-east-1,success,1190229,MFA,admin,Cross-Cloud Attack
2026-08-10 20:01:00,AWS,user_060,127.82.254.234,ListResources,Storage,ap-south-1,success,43174,Password,user,Normal
2026-08-10 20:04:00,GCP,user_003,174.180.135.153,Login,IAM,us-central1,success,45214,Password,developer,Normal
2026-08-10 20:05:00,Azure,user_128,181.67.14.159,ReadResource,Compute,Central India,success,3029,MFA,developer,Normal
2026-08-10 20:08:00,GCP,user_179,14.27.58.197,ListResources,IAM,asia-south1,success,31970,MFA,developer,Normal
2026-08-10 20:09:00,GCP,user_115,68.153.219.23,Login,Database,asia-south1,success,26649,Password,developer,Normal
2026-08-10 20:11:00,AWS,user_126,219.73.245.55,ReadResource,Storage,eu-west-1,failed,18946,Password,user,Normal
2026-08-10 20:15:00,AWS,user_047,217.141.63.198,CrossCloudLogin,Database,ap-south-1,failed,4292115,Password,admin,Cross-Cloud Attack
2026-08-10 20:16:00,AWS,user_179,143.183.197.45,APIRequest,Storage,ap-south-1,success,17528,MFA,user,Normal
2026-08-10 20:17:00,GCP,user_020,215.160.208.221,ReadResource,IAM,us-central1,success,6168,MFA,developer,Normal
2026-08-10 20:23:00,Azure,user_100,63.153.149.204,APIRequest,Database,West Europe,success,25478,MFA,developer,Normal
2026-08-10 20:25:00,AWS,user_153,139.255.50.250,Login,IAM,ap-south-1,success,37892,Password,user,Normal
2026-08-10 20:32:00,Azure,user_070,200.93.115.17,ReadResource,Compute,Central India,failed,13019,MFA,user,Normal
2026-08-10 20:32:00,Azure,user_108,195.22.255.213,Login,Database,West Europe,success,30167,MFA,user,Normal
2026-08-10 20:33:00,AWS,user_193,209.165.147.27,DownloadData,IAM,eu-west-1,success,782970,MFA,developer,Data Exfiltration
2026-08-10 20:36:00,AWS,user_139,30.138.42.180,CreateAccessKey,Database,eu-west-1,failed,7828,Password,user,Credential Attack
2026-08-10 20:38:00,AWS,user_180,25.68.77.190,ReadResource,Compute,eu-west-1,success,8194,MFA,developer,Normal
2026-08-10 20:41:00,GCP,user_197,186.104.233.34,ListResources,Storage,asia-south1,success,24820,Password,user,Normal
2026-08-10 20:41:00,AWS,user_056,82.178.52.104,ListResources,Database,us-east-1,failed,17436,Password,developer,Normal
2026-08-10 20:42:00,GCP,user_052,63.146.166.202,ReadResource,Database,asia-south1,failed,10159,Password,developer,Normal
2026-08-10 20:43:00,Azure,user_117,83.56.4.128,ReadResource,Database,West Europe,success,34287,Password,developer,Normal
2026-08-10 20:43:00,Azure,user_171,208.133.53.59,Logout,Storage,East US,success,36509,Password,developer,Normal
2026-08-10 20:43:00,GCP,user_115,79.163.55.156,APIRequest,Database,asia-south1,success,24507,MFA,user,Normal
2026-08-10 20:44:00,AWS,user_030,138.214.89.13,DownloadData,Compute,ap-south-1,failed,4781411,MFA,developer,Data Exfiltration
2026-08-10 20:47:00,GCP,user_028,73.56.112.30,Login,IAM,europe-west1,success,15647,MFA,developer,Normal
2026-08-10 20:53:00,AWS,user_124,20.135.199.179,ListResources,Storage,us-east-1,success,39575,MFA,developer,Normal
2026-08-10 20:55:00,GCP,user_133,96.138.8.223,CrossCloudLogin,Compute,us-central1,success,4180332,Password,admin,Cross-Cloud Attack
2026-08-10 21:05:00,Azure,user_013,46.8.107.114,ListResources,Compute,West Europe,success,31164,MFA,developer,Normal
2026-08-10 21:05:00,AWS,user_060,143.79.46.192,Login,IAM,eu-west-1,success,9947,Password,user,Credential Attack
2026-08-10 21:10:00,AWS,user_051,139.32.6.185,ListResources,Storage,us-east-1,success,10757,MFA,user,Normal
2026-08-10 21:11:00,AWS,user_042,180.168.253.113,Logout,Storage,us-east-1,failed,8507,MFA,user,Normal
2026-08-10 21:17:00,GCP,user_129,104.137.108.18,Login,Database,asia-south1,success,3891,Password,user,Normal
2026-08-10 21:23:00,GCP,user_029,61.75.240.26,ListResources,Compute,europe-west1,success,37251,MFA,developer,Normal
2026-08-10 21:28:00,GCP,user_103,70.247.102.244,Login,IAM,asia-south1,failed,12875,MFA,user,Normal
2026-08-10 21:32:00,AWS,user_071,29.207.186.132,ReadResource,IAM,ap-south-1,failed,2280,MFA,user,Normal
2026-08-10 21:36:00,AWS,user_155,209.117.89.170,Login,Compute,ap-south-1,failed,3799,MFA,developer,Normal
2026-08-10 21:39:00,Azure,user_022,108.243.53.172,CreateAccessKey,Storage,West Europe,failed,13220,Password,admin,Privilege Escalation
2026-08-10 21:44:00,Azure,user_148,148.225.29.191,ReadDatabase,Compute,Central India,failed,2461334,MFA,developer,Data Exfiltration
2026-08-10 21:45:00,Azure,user_186,178.92.57.157,ReadResource,Database,Central India,success,4921,MFA,user,Normal
2026-08-10 21:47:00,GCP,user_037,101.199.109.149,ListResources,Database,us-central1,success,8766,Password,user,Normal
2026-08-10 21:49:00,AWS,user_081,220.37.47.201,ReadResource,Compute,eu-west-1,success,19411,MFA,user,Normal
2026-08-10 21:51:00,AWS,user_199,125.71.154.102,ReadResource,Storage,ap-south-1,success,28772,Password,user,Normal
2026-08-10 21:51:00,Azure,user_094,47.252.57.169,Logout,Compute,West Europe,success,47433,Password,user,Normal
2026-08-10 21:52:00,AWS,user_070,66.87.77.42,CrossCloudResourceAccess,Compute,ap-south-1,success,4082365,Password,developer,Cross-Cloud Attack
2026-08-10 21:55:00,Azure,user_170,123.108.14.23,ListResources,Storage,Central India,success,43160,MFA,user,Normal
2026-08-10 21:58:00,GCP,user_083,173.163.114.113,Login,Compute,us-central1,success,17808,Password,user,Normal
2026-08-10 22:02:00,GCP,user_098,186.223.145.180,Logout,IAM,asia-south1,success,5874,MFA,developer,Normal
2026-08-10 22:04:00,GCP,user_002,155.198.166.132,ReadResource,IAM,europe-west1,success,28577,Password,developer,Normal
2026-08-10 22:06:00,AWS,user_052,147.109.147.68,Login,Compute,eu-west-1,failed,14803,MFA,developer,Normal
2026-08-10 22:07:00,Azure,user_098,56.114.16.241,FailedLogin,IAM,West Europe,failed,6026,Password,user,Credential Attack
2026-08-10 22:09:00,GCP,user_088,220.194.211.240,ReadResource,IAM,europe-west1,success,5732,MFA,user,Normal
2026-08-10 22:10:00,AWS,user_065,145.171.138.32,ReadResource,Storage,eu-west-1,success,28491,Password,user,Normal
2026-08-10 22:17:00,Azure,user_158,85.141.70.185,ReadResource,Database,Central India,success,42477,Password,user,Normal
2026-08-10 22:19:00,GCP,user_019,186.223.128.166,Login,Compute,asia-south1,failed,27622,Password,user,Normal
2026-08-10 22:20:00,AWS,user_030,136.57.75.32,CrossCloudResourceAccess,Compute,ap-south-1,success,4139966,MFA,admin,Cross-Cloud Attack
2026-08-10 22:27:00,GCP,user_127,170.148.235.70,LargeDataTransfer,Database,asia-south1,success,1334581,Password,developer,Cross-Cloud Attack
2026-08-10 22:29:00,Azure,user_105,155.121.212.119,FailedLogin,IAM,Central India,failed,5733,Password,user,Credential Attack
2026-08-10 22:31:00,Azure,user_017,126.133.54.122,Logout,IAM,West Europe,success,41866,MFA,user,Normal
2026-08-10 22:32:00,Azure,user_118,39.158.34.132,APIRequest,Compute,West Europe,success,13203,MFA,developer,Normal
2026-08-10 22:33:00,GCP,user_039,26.123.70.180,APIRequest,IAM,asia-south1,success,17432,Password,user,Normal
2026-08-10 22:33:00,Azure,user_063,44.228.155.174,ReadResource,Storage,West Europe,success,48764,MFA,user,Normal
2026-08-10 22:43:00,GCP,user_102,198.199.193.57,ListResources,IAM,us-central1,success,33856,Password,user,Normal
2026-08-10 22:48:00,GCP,user_140,139.65.109.215,Logout,IAM,europe-west1,success,23170,MFA,user,Normal
2026-08-10 22:48:00,GCP,user_193,131.124.141.170,Logout,Compute,asia-south1,failed,15207,Password,user,Normal
2026-08-10 22:49:00,AWS,user_106,46.236.135.18,APIRequest,Database,eu-west-1,success,1819,MFA,developer,Normal
2026-08-10 22:54:00,Azure,user_013,128.81.31.201,Login,Database,West Europe,success,13358,Password,user,Normal
2026-08-10 22:56:00,GCP,user_072,200.84.127.212,APIRequest,Database,asia-south1,success,32604,Password,user,Normal
2026-08-10 22:58:00,GCP,user_146,24.12.151.222,ReadResource,Compute,europe-west1,success,30410,Password,developer,Normal
2026-08-10 22:58:00,Azure,user_033,67.172.164.80,Logout,IAM,East US,failed,6378,MFA,user,Normal
2026-08-10 23:06:00,GCP,user_029,120.109.166.3,LargeDataTransfer,Database,us-central1,success,3983257,MFA,developer,Cross-Cloud Attack
2026-08-10 23:10:00,Azure,user_031,121.29.121.60,ReadDatabase,IAM,West Europe,success,3378346,MFA,developer,Data Exfiltration
2026-08-10 23:17:00,Azure,user_185,27.153.22.208,Login,IAM,East US,success,44377,MFA,developer,Normal
2026-08-10 23:19:00,GCP,user_045,95.26.44.159,ListResources,Database,asia-south1,failed,31943,Password,user,Normal
2026-08-10 23:19:00,GCP,user_061,11.133.2.136,Login,Storage,europe-west1,failed,8410,Password,developer,Normal
2026-08-10 23:19:00,AWS,user_188,115.252.193.90,Logout,Database,ap-south-1,failed,37883,MFA,user,Normal
2026-08-10 23:21:00,AWS,user_164,206.169.23.226,AssumeAdminRole,IAM,ap-south-1,success,14989,Password,admin,Privilege Escalation
2026-08-10 23:24:00,Azure,user_165,43.96.201.137,ReadResource,Database,West Europe,success,44205,MFA,user,Normal
2026-08-10 23:24:00,Azure,user_188,46.71.113.222,ListResources,IAM,West Europe,failed,16938,MFA,developer,Normal
2026-08-10 23:26:00,AWS,user_131,15.68.107.170,Logout,Compute,eu-west-1,success,31461,Password,user,Normal
2026-08-10 23:30:00,GCP,user_092,143.103.101.41,APIRequest,IAM,us-central1,success,47147,Password,user,Normal
2026-08-10 23:31:00,AWS,user_164,66.140.233.114,ListResources,Database,ap-south-1,success,35932,Password,user,Normal
2026-08-10 23:33:00,Azure,user_022,155.171.70.47,LargeDataTransfer,Compute,West Europe,success,4302311,MFA,developer,Data Exfiltration
2026-08-10 23:34:00,Azure,user_116,42.156.4.128,FailedLogin,Compute,East US,success,9461,Password,user,Credential Attack
2026-08-10 23:39:00,AWS,user_161,209.3.19.177,Logout,Storage,eu-west-1,success,19647,Password,developer,Normal
2026-08-10 23:47:00,AWS,user_031,63.179.219.43,Logout,Storage,ap-south-1,success,3890,Password,developer,Normal
2026-08-10 23:50:00,Azure,user_037,47.28.147.126,ListResources,Compute,Central India,success,29344,Password,user,Normal
2026-08-10 23:51:00,Azure,user_019,28.221.140.124,APIRequest,Database,Central India,success,41015,MFA,developer,Normal
2026-08-10 23:51:00,Azure,user_049,165.83.139.60,Logout,Compute,West Europe,success,3558,MFA,developer,Normal
2026-08-10 23:52:00,GCP,user_123,71.245.136.178,ReadResource,Storage,europe-west1,success,37373,Password,user,Normal
2026-08-10 23:54:00,AWS,user_125,108.63.124.190,ListResources,Compute,ap-south-1,success,8147,MFA,developer,Normal
2026-08-10 23:54:00,AWS,user_048,139.167.164.71,ListResources,Storage,eu-west-1,failed,49526,Password,user,Normal
2026-08-10 23:54:00,AWS,user_122,21.69.122.176,AssumeAdminRole,Storage,ap-south-1,failed,4610,MFA,admin,Privilege Escalation
2026-08-10 23:56:00,GCP,user_080,204.124.205.120,Login,Database,europe-west1,success,37177,Password,user,Normal
2026-08-10 23:59:00,AWS,user_165,127.131.170.82,CrossCloudLogin,Compute,eu-west-1,failed,4062974,MFA,developer,Cross-Cloud Attack
2026-08-10 23:59:00,AWS,user_010,141.32.156.69,ReadResource,IAM,ap-south-1,success,44063,MFA,developer,Normal
2026-08-11 00:00:00,GCP,user_034,17.48.29.10,APIRequest,Storage,us-central1,failed,20145,MFA,developer,Normal
2026-08-11 00:01:00,Azure,user_012,40.97.96.78,ListResources,Compute,Central India,failed,27062,MFA,user,Normal
2026-08-11 00:01:00,GCP,user_021,162.155.121.106,ListResources,Compute,asia-south1,success,16004,MFA,user,Normal
2026-08-11 00:01:00,GCP,user_020,26.194.117.239,ReadResource,Compute,us-central1,failed,41170,MFA,developer,Normal
2026-08-11 00:05:00,GCP,user_008,86.130.173.77,Login,Storage,asia-south1,failed,10257,MFA,developer,Normal
2026-08-11 00:05:00,AWS,user_095,35.218.170.243,Logout,Database,us-east-1,failed,2981,MFA,user,Normal
2026-08-11 00:05:00,GCP,user_126,150.142.73.200,ReadResource,Compute,us-central1,success,4070,Password,developer,Normal
2026-08-11 00:06:00,GCP,user_001,147.191.191.159,APIRequest,Database,asia-south1,success,46674,MFA,developer,Normal
2026-08-11 00:10:00,GCP,user_018,87.140.28.91,Logout,IAM,us-central1,failed,29616,MFA,user,Normal
2026-08-11 00:13:00,Azure,user_015,62.122.255.154,APIRequest,IAM,West Europe,failed,3370,Password,developer,Normal
2026-08-11 00:20:00,AWS,user_109,124.23.172.241,ListResources,IAM,ap-south-1,success,7622,Password,developer,Normal
2026-08-11 00:21:00,Azure,user_129,143.155.163.23,LargeDataTransfer,Database,East US,success,3407755,Password,admin,Cross-Cloud Attack
2026-08-11 00:23:00,GCP,user_163,197.141.62.129,Logout,Storage,us-central1,success,35503,MFA,developer,Normal
2026-08-11 00:35:00,AWS,user_174,156.244.117.188,Login,Compute,ap-south-1,success,20277,Password,user,Normal
2026-08-11 00:38:00,Azure,user_151,78.64.59.34,Login,Database,West Europe,failed,1407,Password,developer,Normal
2026-08-11 00:55:00,Azure,user_108,194.200.48.35,Logout,IAM,East US,success,20836,MFA,user,Normal
2026-08-11 00:57:00,GCP,user_059,33.216.254.208,Login,Compute,us-central1,success,22731,Password,developer,Normal
2026-08-11 01:02:00,AWS,user_136,84.53.202.104,CrossCloudLogin,Storage,ap-south-1,failed,4179670,MFA,developer,Cross-Cloud Attack
2026-08-11 01:03:00,GCP,user_021,154.183.70.146,APIRequest,Storage,us-central1,success,3247,Password,developer,Normal
2026-08-11 01:05:00,AWS,user_157,186.75.207.92,ReadResource,Database,eu-west-1,success,22651,Password,user,Normal
2026-08-11 01:10:00,GCP,user_089,188.185.161.119,Login,Compute,asia-south1,success,48457,MFA,user,Normal
2026-08-11 01:11:00,AWS,user_084,155.126.9.215,ListResources,Storage,eu-west-1,success,32628,MFA,user,Normal
2026-08-11 01:18:00,GCP,user_124,155.89.103.36,LargeDataTransfer,Compute,europe-west1,success,1318733,MFA,developer,Data Exfiltration
2026-08-11 01:19:00,AWS,user_164,174.201.232.249,Login,Compute,ap-south-1,success,42081,MFA,user,Normal
2026-08-11 01:21:00,AWS,user_125,37.125.20.96,CreateAccessKey,Database,us-east-1,success,9017,Password,user,Credential Attack
2026-08-11 01:26:00,Azure,user_120,161.71.194.20,ReadResource,IAM,Central India,failed,5437,MFA,developer,Normal
2026-08-11 01:31:00,Azure,user_064,113.7.219.43,ListResources,Storage,East US,failed,10485,Password,user,Normal
2026-08-11 01:34:00,Azure,user_028,23.18.142.158,Login,Storage,Central India,success,18783,Password,user,Normal
2026-08-11 01:37:00,AWS,user_060,53.20.153.22,APIRequest,Compute,ap-south-1,success,18541,MFA,user,Normal
2026-08-11 01:40:00,Azure,user_116,120.67.236.19,Login,Database,Central India,success,18681,MFA,user,Normal
2026-08-11 01:44:00,AWS,user_170,132.26.218.241,DownloadData,Storage,eu-west-1,success,567453,MFA,developer,Data Exfiltration
2026-08-11 01:46:00,AWS,user_110,77.220.219.50,ListResources,Storage,eu-west-1,success,47820,Password,user,Normal
2026-08-11 01:49:00,GCP,user_184,51.38.178.164,ReadResource,Storage,europe-west1,success,29728,MFA,user,Normal
2026-08-11 01:51:00,AWS,user_070,211.115.167.160,ReadResource,Database,eu-west-1,failed,17368,Password,developer,Normal
2026-08-11 01:53:00,GCP,user_109,178.233.250.198,Logout,Storage,europe-west1,success,16657,Password,user,Normal
2026-08-11 02:01:00,AWS,user_126,11.185.118.114,ReadResource,Compute,us-east-1,success,25224,MFA,user,Normal
2026-08-11 02:08:00,GCP,user_133,92.220.232.106,AssumeAdminRole,Compute,europe-west1,success,15826,MFA,admin,Privilege Escalation
2026-08-11 02:09:00,Azure,user_185,183.74.165.36,APIRequest,IAM,West Europe,success,34119,Password,user,Normal
2026-08-11 02:16:00,AWS,user_192,13.130.242.60,Login,IAM,ap-south-1,success,6184,MFA,user,Normal
2026-08-11 02:20:00,AWS,user_023,150.128.243.98,ListResources,Storage,ap-south-1,success,25003,MFA,user,Normal
2026-08-11 02:32:00,GCP,user_091,111.48.99.157,APIRequest,IAM,asia-south1,success,31475,Password,developer,Normal
2026-08-11 02:33:00,Azure,user_195,126.141.101.181,Logout,Database,East US,success,38435,MFA,user,Normal
2026-08-11 02:35:00,Azure,user_147,124.161.60.252,APIRequest,IAM,Central India,failed,27023,MFA,developer,Normal
2026-08-11 02:38:00,GCP,user_055,211.66.198.205,ListResources,Database,us-central1,success,13553,MFA,user,Normal
2026-08-11 02:42:00,AWS,user_076,90.134.28.174,APIRequest,IAM,eu-west-1,success,19658,Password,user,Normal
2026-08-11 02:46:00,Azure,user_077,119.120.82.61,CrossCloudLogin,Database,East US,success,735853,MFA,developer,Cross-Cloud Attack
2026-08-11 02:49:00,Azure,user_061,79.47.238.213,ReadDatabase,Storage,Central India,success,3150893,MFA,developer,Data Exfiltration
2026-08-11 02:51:00,AWS,user_016,148.79.178.23,Login,IAM,ap-south-1,success,42796,Password,user,Normal
2026-08-11 02:52:00,Azure,user_195,144.240.3.111,ListResources,Compute,West Europe,success,48750,MFA,user,Normal
2026-08-11 02:55:00,AWS,user_137,110.164.80.156,ListResources,IAM,us-east-1,success,45354,Password,developer,Normal
2026-08-11 02:55:00,Azure,user_040,194.108.84.214,APIRequest,IAM,Central India,failed,4301,Password,developer,Normal
2026-08-11 02:55:00,Azure,user_152,60.166.117.200,Login,Compute,Central India,success,15539,Password,user,Normal
2026-08-11 02:56:00,GCP,user_035,121.158.177.124,AssumeAdminRole,Storage,asia-south1,success,18480,MFA,admin,Privilege Escalation
2026-08-11 02:56:00,Azure,user_134,85.56.61.114,APIRequest,Database,East US,success,8966,Password,developer,Normal
2026-08-11 02:58:00,AWS,user_090,180.105.186.143,ReadResource,Database,ap-south-1,success,36904,MFA,user,Normal
2026-08-11 02:58:00,GCP,user_147,175.218.250.116,ModifyIAMPolicy,Database,asia-south1,failed,7612,MFA,admin,Privilege Escalation
2026-08-11 03:09:00,GCP,user_028,37.0.48.247,APIRequest,Database,us-central1,success,24081,MFA,user,Normal
2026-08-11 03:20:00,GCP,user_200,36.189.128.10,APIRequest,Storage,us-central1,success,5434,MFA,developer,Normal
2026-08-11 03:21:00,AWS,user_126,189.251.94.120,ListResources,IAM,ap-south-1,success,38207,MFA,user,Normal
2026-08-11 03:21:00,AWS,user_165,57.32.144.146,Logout,Database,ap-south-1,success,43564,MFA,user,Normal
2026-08-11 03:33:00,GCP,user_089,190.227.102.28,APIRequest,Storage,us-central1,success,17067,MFA,user,Normal
2026-08-11 03:38:00,Azure,user_035,196.56.84.14,CrossCloudLogin,Storage,West Europe,success,1535430,MFA,developer,Cross-Cloud Attack
2026-08-11 03:39:00,AWS,user_178,144.20.200.179,ReadResource,Compute,us-east-1,success,37962,MFA,user,Normal
2026-08-11 03:46:00,Azure,user_079,120.217.204.193,Login,IAM,West Europe,success,39412,MFA,user,Normal
2026-08-11 03:54:00,GCP,user_062,167.203.138.151,Login,Storage,us-central1,success,48821,Password,developer,Normal
2026-08-11 04:01:00,AWS,user_155,51.28.169.64,CrossCloudLogin,Database,eu-west-1,success,886216,Password,admin,Cross-Cloud Attack
2026-08-11 04:02:00,AWS,user_049,172.91.152.3,ModifyIAMPolicy,Compute,us-east-1,success,7973,Password,admin,Privilege Escalation
2026-08-11 04:07:00,Azure,user_172,70.66.2.121,APIRequest,Compute,West Europe,success,16388,Password,developer,Normal
2026-08-11 04:08:00,GCP,user_145,211.14.164.50,Login,Storage,us-central1,success,24281,Password,developer,Normal
2026-08-11 04:13:00,GCP,user_054,131.176.174.191,ListResources,Database,us-central1,success,2362,MFA,user,Normal
2026-08-11 04:16:00,Azure,user_027,155.76.37.134,ReadResource,IAM,West Europe,success,21455,Password,user,Normal
2026-08-11 04:19:00,AWS,user_028,119.229.38.236,CrossCloudLogin,Compute,us-east-1,failed,3867097,Password,developer,Cross-Cloud Attack
2026-08-11 04:21:00,Azure,user_087,149.87.79.62,ReadDatabase,Compute,Central India,failed,4974113,MFA,developer,Data Exfiltration
2026-08-11 04:21:00,AWS,user_079,125.99.244.39,Logout,Database,ap-south-1,failed,22754,Password,user,Normal
2026-08-11 04:23:00,AWS,user_022,187.67.126.45,APIRequest,IAM,ap-south-1,failed,16149,MFA,user,Normal
2026-08-11 04:25:00,Azure,user_063,191.233.18.102,ModifyIAMPolicy,Storage,East US,success,14297,Password,admin,Privilege Escalation
2026-08-11 04:25:00,Azure,user_116,69.157.135.176,CrossCloudResourceAccess,IAM,Central India,success,344570,Password,developer,Cross-Cloud Attack
2026-08-11 04:33:00,AWS,user_177,103.187.175.202,ReadResource,Compute,ap-south-1,failed,30745,Password,developer,Normal
2026-08-11 04:37:00,AWS,user_154,134.77.21.241,FailedLogin,Database,us-east-1,success,4871,Password,user,Credential Attack
